         1046       269.13         0.00       208.74        30.60       708.61         0.00      1501.17         0.00      1125.34
         1047       305.89         0.00       188.20         0.00       754.93         0.00       299.85         0.00       865.49
         1048       337.27         0.00       188.29         0.00       449.51         0.00       339.80         0.00       444.33
         1049       364.73         0.00       191.07         0.00       238.50         0.00       506.04         0.00       237.59
         1050       404.58         0.00       208.97         0.00       141.60         0.00       658.83         0.00        81.42
         1051       574.17         0.00       349.68         0.00        50.00         0.00       681.41         0.00        50.00
         1052       877.44         0.00      1100.43         0.00       219.50         0.00        50.00         0.00      2227.39
         1053       302.73         0.00       731.83         0.00       732.92         0.00        50.00         0.00      1381.86
         1054       251.69         0.00       712.76        20.00      1138.81         0.00       180.04         0.00       996.28
         1055       217.22         0.00       660.85        36.51      1041.90         0.00       962.87         0.00       386.84
         1056       202.48         0.00       653.27        57.30       826.37         0.00      1338.86         0.00       363.31
         1057       221.21         0.00       532.21        73.53       739.79         0.00      1535.86         0.00       875.25
         1058       231.01         0.00       455.07        68.80       609.82         0.00      2188.91         0.00       632.09
         1059       237.88         0.00       366.77        56.74       416.22         0.00      3048.60         0.00        85.61
         1060       253.82         0.00       297.85        62.81       492.98         0.00      2999.17         0.00       225.03
         1061       616.83         0.00       834.39         0.00       640.71         0.00        50.00         0.00      2054.69
         1062       209.71         0.00       694.54        28.52       722.90         0.00        55.22         0.00      1550.52
         1063       207.43         0.00       689.65        19.15      1026.89         0.00       443.71         0.00       826.78
         1064       190.00         0.00       645.64        80.37       867.67         0.00      1020.14         0.00       412.11
         1065       206.06         0.00       550.84        79.98       791.28         0.00      1487.16         0.00       442.93
         1066       217.33         0.00       521.52        79.55       703.85         0.00      1645.36         0.00       652.01
         1067       185.54         0.00       515.24       119.78       811.82         0.00      1395.14         0.00       254.28
         1068       209.56         0.00       572.84        80.83       724.31         0.00      1365.25         0.00       674.29
         1069       218.04         0.00       467.73        80.70       742.32         0.00      1612.68         0.00       722.03
         1070       241.47         0.00       344.88        43.14       628.66         0.00      2381.21         0.00       641.20
         1071       231.34         0.00       405.29        55.36       821.79         0.00      1481.72         0.00      1163.36
         1072       258.17         0.00       307.44        26.38       766.53         0.00      1964.48         0.00      2013.83
         1073       261.70         0.00       308.79        24.74       771.68         0.00      2233.86         0.00      1625.16
         1074       265.42         0.00       255.83        31.59       684.08         0.00      2542.49         0.00       537.34
         1075       294.52         0.00       184.85         0.00       848.61         0.00       182.92         0.00       772.95
         1076       333.08         0.00       204.54         0.00       586.25         0.00       175.91         0.00       388.62
         1077       387.26         0.00       221.29         0.00       221.94         0.00       515.58         0.00       151.57
         1078       472.64         0.00       259.96         0.00        57.67         0.00       762.98         0.00        50.00
         1079       285.60         0.00       190.79         0.00       838.28         0.00       440.48         0.00      1071.89
         1080       304.91         0.00       194.37         0.00       707.68         0.00       284.86         0.00       548.74
         1081       336.55         0.00       226.36         0.00       375.21         0.00       288.61         0.00       264.07
         1082       392.51         0.00       238.02         0.00       109.03         0.00       635.66         0.00        60.51
         1083       576.04         0.00       357.28         0.00        50.00         0.00       687.04         0.00        50.00
         1084       331.61         0.00       210.82         0.00       383.21         0.00       428.36         0.00       320.66
         1085       366.42         0.00       250.73         0.00        95.07         0.00       598.78         0.00        83.55
         1086       546.81         0.00       350.73         0.00        50.00         0.00       635.21         0.00        60.19
         1087       299.65         0.00       202.62        15.69       717.30         0.00       871.64         0.00      1041.85
         1088       327.16         0.00       192.99         0.00       428.44         0.00       878.16         0.00       470.24
         1089       301.60         0.00       220.22        17.92       624.89         0.00      1932.27         0.00       604.56
         1090       352.11         0.00       209.24         0.00       226.75         0.00       886.18         0.00       192.11
         1091       399.44         0.00       260.26         0.00        77.18         0.00       641.84         0.00       239.10
         1092       406.83         0.00       271.50         0.00        60.25         0.00       618.81         0.00       175.89
         1093       508.15         0.00       315.22         0.00        50.00         0.00       697.35         0.00        50.00
         1094       329.59         0.00       188.40         0.00       428.00         0.00      1287.53         0.00       224.70
         1095       363.64         0.00       199.42         0.00       368.03         0.00       664.87         0.00       294.81
         1096       406.71         0.00       255.14         0.00       150.21         0.00       565.20         0.00       261.12
         1097       520.29         0.00       348.01         0.00        50.00         0.00       731.35         0.00        50.00
         1098       476.85         0.00       329.85         0.00        65.22         0.00       693.96         0.00        91.98
         1099       288.87         0.00       234.50        21.62       597.54         0.00      2346.31         0.00       908.93
         1100       325.12         0.00       187.02         0.00       553.27         0.00      1403.45         0.00       122.42
         1101       342.84         0.00       169.17         0.00       603.28         0.00       627.67         0.00       289.00
         1102       366.95         0.00       161.90         0.00       553.29         0.00       224.46         0.00       476.36
         1103       585.13         0.00       413.44         0.00       254.26         0.00       408.16         0.00       302.76
         1104       647.48         0.00       427.76         0.00       436.78         0.00       119.50         0.00       541.00
         1105       219.86         0.00       487.30        64.62       753.84         0.00      1416.47         0.00      1154.86
         1106       244.63         0.00       325.82        35.86       645.80         0.00      1844.02         0.00      2131.12
         1107       277.73         0.00       242.22        23.42       552.55         0.00      2181.46         0.00      1498.31
         1108       305.02         0.00       190.46        18.79       592.74         0.00      1698.39         0.00       229.29
         1109       325.98         0.00       141.15         0.00       873.17         0.00       850.36         0.00        66.84
         1110       348.29         0.00       121.30         0.00       797.37         0.00       219.09         0.00       397.38
         1111       383.70         0.00       118.35         0.00       636.31         0.00        50.00         0.00       622.23
         1112       725.20         0.00       425.13         0.00       364.86         0.00        50.00         0.00       835.88
         1113       374.53         0.00       642.25         0.00       415.35         0.00        50.00         0.00      2008.59
         1114       182.93         0.00       782.04        25.49       610.85         0.00        50.45         0.00      1516.50
         1115       182.87         0.00       858.69        46.94       697.37         0.00       267.15         0.00      1112.49
         1116       182.80         0.00       729.08        94.40       717.07         0.00       602.33         0.00       827.28
         1117       183.32         0.00       638.01       117.42       711.13         0.00      1085.64         0.00       431.42
         1118       192.22         0.00       595.51       116.81       683.98         0.00      1339.36         0.00       461.89
         1119       209.45         0.00       515.93        75.47       640.45         0.00      1473.13         0.00      1030.81
         1120       230.82         0.00       353.31        30.43       642.62         0.00      1530.44         0.00      2150.91
         1121       254.26         0.00       285.12        26.25       570.32         0.00      1719.15         0.00      2435.08
         1122       269.88         0.00       236.78        21.67       573.64         0.00      1863.96         0.00      1740.82
         1123       291.70         0.00       198.89        18.16       630.29         0.00      1824.06         0.00       524.25
         1124       185.32         0.00       710.88       101.86        79.35         0.00        50.00         0.00      2107.70
         1125       184.94         0.00       739.05        38.08       339.43         0.00        50.00         0.00      1854.59
         1126       186.02         0.00       828.07        73.31       576.43         0.00       113.34         0.00      1395.82
         1127       187.30         0.00       854.53       117.87       468.47         0.00       625.50         0.00       909.21
         1128       188.89         0.00       682.15        98.66       585.14         0.00      1132.28         0.00       520.90
         1129       198.71         0.00       531.40        97.05       398.32         0.00      1479.22         0.00       941.12
         1130       250.67         0.00       277.37        23.70       624.54         0.00      1497.43         0.00      2590.94
         1131       269.01         0.00       239.71        20.85       628.59         0.00      1633.28         0.00      2111.70
         1132       302.65         0.00       193.14        15.84       727.21         0.00      1731.43         0.00       426.46
         1133       356.94         0.00       143.26         0.00       916.46         0.00       953.22         0.00        50.00
         1134       405.27         0.00       100.15         0.00       739.41         0.00        63.19         0.00       551.97
         1135       666.97         0.00       339.24         0.00       461.15         0.00        50.00         0.00       788.95
         1136       748.08         0.00       412.09         0.00       279.01         0.00        50.00         0.00       779.32
         1137       702.99         0.00       336.74         0.00       353.20         0.00        50.00         0.00       746.94
         1138       192.66         0.00       746.02        96.94       510.38         0.00       465.98         0.00      1124.86
         1139       194.92         0.00       671.32        66.72       405.66         0.00       663.46         0.00      1233.64
         1140       203.95         0.00       555.48        90.45       429.45         0.00      1124.71         0.00      1512.06
         1141       225.74         0.00       436.76        59.39       577.79         0.00      1375.59         0.00      2018.16
         1142       247.97         0.00       335.46        31.79       691.07         0.00      1244.94         0.00      2588.28
         1143       274.86         0.00       260.45        20.36       785.81         0.00      1332.75         0.00      2396.31
         1144       305.72         0.00       206.68         0.00       884.70         0.00      1631.75         0.00      1021.22
         1145       363.85         0.00       156.93         0.00       903.95         0.00      1342.81         0.00        50.00
         1146       401.39         0.00       130.80         0.00       765.40         0.00       629.93         0.00       107.58
         1147       446.46         0.00       112.95         0.00       564.01         0.00       198.98         0.00       602.61
         1148       546.95         0.00       254.31         0.00       327.64         0.00        50.00         0.00       757.21
         1149       394.01         0.00       142.00         0.00       796.05         0.00      1097.20         0.00        50.00
         1150       450.80         0.00       145.16         0.00       667.46         0.00       331.72         0.00       420.62
         1151       645.04         0.00       300.52         0.00       398.92         0.00        50.00         0.00       772.26
         1152       373.52         0.00       604.33         0.00        68.22         0.00        50.00         0.00      1790.95
         1153       208.36         0.00       609.36        99.19        50.90         0.00        50.00         0.00      2239.69
         1154       200.13         0.00       707.26        93.50        69.18         0.00        50.00         0.00      2147.17
         1155       196.93         0.00       807.05       110.80        38.79         0.00        50.00         0.00      2084.46
         1156       191.95         0.00       752.66       116.68       256.38         0.00        50.00         0.00      1804.59
         1157       194.20         0.00       708.27        97.59       429.98         0.00        50.00         0.00      1588.05
         1158       196.84         0.00       707.06        62.48       259.44         0.00        50.00         0.00      1769.58
         1159       202.97         0.00       665.97       100.33       415.13         0.00        78.99         0.00      1631.87
         1160       212.92         0.00       536.84        75.03       531.93         0.00       700.21         0.00      1828.70
         1161       241.53         0.00       375.10        44.03       677.97         0.00       952.51         0.00      2566.38
         1162       269.37         0.00       272.17        21.87       881.40         0.00      1018.78         0.00      2378.44
         1163       299.15         0.00       194.26         0.00      1054.40         0.00      1336.82         0.00      1437.11
         1164       353.51         0.00       155.19         0.00      1012.75         0.00      1388.40         0.00       100.56
         1165       401.63         0.00       129.05         0.00       915.69         0.00       585.40         0.00       293.96
         1166       487.91         0.00       142.64         0.00       710.19         0.00        50.00         0.00       816.77
         1167       904.83         0.00       373.80         0.00       576.00         0.00        50.00         0.00       836.05
         1168       244.71         0.00       406.96        40.02       570.23         0.00       911.53         0.00      2530.57
         1169       295.03         0.00       193.72        12.62      1097.21         0.00       735.29         0.00      2252.60
         1170       343.98         0.00       145.02         0.00      1105.74         0.00       523.57         0.00      1719.41
         1171       402.18         0.00       146.95         0.00      1038.91         0.00        55.86         0.00      1653.21
         1172       449.20         0.00       144.02         0.00       754.80         0.00        50.00         0.00      1539.26
         1173       624.71         0.00       201.01         0.00       561.02         0.00        50.00         0.00       819.23
         1174       696.82         0.00       243.97         0.00       509.76         0.00        50.00         0.00       847.22
         1175       247.87         0.00       803.78       118.99        84.06         0.00        50.00         0.00      1719.09
         1176       200.72         0.00       891.48        82.04        41.34         0.00        50.00         0.00      2107.97
         1177       198.38         0.00       740.82        99.67        52.99         0.00        50.00         0.00      2134.33
         1178       201.62         0.00       581.00        64.04       154.29         0.00        50.00         0.00      2008.82
         1179       204.45         0.00       384.33       105.08       254.57         0.00        50.00         0.00      1917.63
         1180       210.07         0.00       569.85        80.57       454.90         0.00       595.54         0.00      1595.55
         1181       241.69         0.00       444.96        39.69       434.20         0.00       986.91         0.00      2412.25
         1182       281.44         0.00       279.87        17.23       859.86         0.00       655.70         0.00      2622.22
         1183       334.46         0.00       167.67        16.83      1070.50         0.00       297.39         0.00      2659.59
         1184       410.45         0.00       158.62         0.00       949.50         0.00        50.00         0.00      2370.62
         1185       553.39         0.00       167.40         0.00       650.65         0.00        50.00         0.00       964.70
         1186       728.88         0.00       283.49         0.00       426.30         0.00        50.00         0.00       920.30
         1187       346.20         0.00       616.86         0.00        57.89         0.00        50.00         0.00      1001.38
         1188       243.89         0.00       799.37        43.95       134.24         0.00        50.00         0.00      1267.81
         1189       207.77         0.00       807.13       132.07        25.27         0.00        50.00         0.00      2156.19
         1190       207.62         0.00       325.29        41.25       835.14         0.00        95.92         0.00      1412.58
         1191       218.72         0.00       446.74        41.60       607.78         0.00       722.51         0.00      1581.75
         1192       259.14         0.00       343.88        36.91       818.96         0.00       762.77         0.00      2222.56
         1193       309.85         0.00       206.10        25.52      1101.06         0.00       310.74         0.00      2737.16
         1194       337.94         0.00       639.79         0.00        50.00         0.00        50.00         0.00       788.64
         1195       255.25         0.00       742.37       105.86        35.72         0.00        50.00         0.00      1083.85
         1196       213.64         0.00       769.86       141.00        64.41         0.00        50.00         0.00      1909.47
         1197       216.95         0.00       535.21        78.67       277.39         0.00        50.00         0.00      1972.26
         1198       216.58         0.00       339.48        74.80       575.53         0.00        50.00         0.00      1734.50
         1199       214.14         0.00       289.97        88.25       679.60         0.00        70.71         0.00      1599.79
         1200       211.11         0.00       281.38        64.71       780.29         0.00       197.32         0.00      1343.57
         1201       228.21         0.00       248.23        38.56       860.55         0.00       481.82         0.00      1119.49
         1202       243.12         0.00       305.88        35.95       876.63         0.00       636.04         0.00      1229.85
         1203       295.44         0.00       259.05        28.85      1106.59         0.00       304.84         0.00      2569.89
         1204       441.22         0.00       199.46         0.00      1121.58         0.00        50.00         0.00      2371.62
         1205       553.69         0.00       222.66         0.00      1184.63         0.00        50.00         0.00      1162.61
         1206       728.14         0.00       257.12         0.00       684.16         0.00        51.25         0.00       826.30
         1207       872.61         0.00       327.20         0.00       493.56         0.00        50.00         0.00       949.02
         1208       949.33         0.00       918.67         0.00        59.88         0.00        69.76         0.00        50.00
         1209       683.23         0.00       715.97         0.00       143.55         0.00        50.00         0.00        54.40
         1210       741.15         0.00       738.48         0.00        54.14         0.00        50.00         0.00       123.80
         1211       573.30         0.00       622.37         0.00        50.00         0.00        50.00         0.00       294.46
         1212      1008.99         0.00       904.79         0.00        51.02         0.00        63.84         0.00        50.88
         1213       558.15         0.00       560.58         0.00        50.00         0.00        50.00         0.00       335.85
         1214       461.57         0.00       467.50         0.00        50.00         0.00        50.00         0.00       581.30
         1215       348.92         0.00       546.66         0.00        50.00         0.00        50.00         0.00       898.73
         1216       234.06         0.00       649.90        50.00        10.00         0.00        50.00         0.00      1258.35
         1217       222.83         0.00       432.21        66.68       344.82         0.00        50.00         0.00      1663.13
         1218       222.06         0.00       348.47        72.77       589.45         0.00        92.16         0.00      1528.50
         1219       219.33         0.00       230.69        78.25       736.80         0.00       351.90         0.00      1249.04
         1220       224.02         0.00       228.30        69.52       846.34         0.00       449.04         0.00      1037.06
         1221       253.08         0.00       298.64        39.79       895.47         0.00       576.05         0.00       998.13
         1222       279.86         0.00       296.93        32.52      1063.47         0.00       538.08         0.00      1428.83
         1223       307.60         0.00       264.16        28.96      1164.86         0.00       270.50         0.00      2476.64
         1224       399.56         0.00       233.83         0.00       998.34         0.00        50.00         0.00      2937.58
         1225       516.16         0.00       258.44         0.00       827.01         0.00        50.00         0.00      2252.70
         1226       798.24         0.00       389.42         0.00       859.42         0.00       116.49         0.00       675.26
         1227       832.11         0.00       391.53         0.00       398.73         0.00        50.00         0.00       833.16
         1228       744.51         0.00       379.86         0.00        50.00         0.00        50.00         0.00       428.25
         1229       701.94         0.00       624.98         0.00        50.00         0.00        50.00         0.00       269.10
         1230       594.75         0.00       633.37         0.00        57.36         0.00        50.00         0.00       314.21
         1231       478.38         0.00       428.54         0.00        50.00         0.00        50.00         0.00       744.49
         1232       418.85         0.00       386.36         0.00        52.46         0.00        50.00         0.00      1191.72
         1233       239.25         0.00       254.33        56.94       390.90         0.00        50.00         0.00      1336.46
         1234       228.97         0.00       235.02        46.78       687.99         0.00        50.00         0.00      1385.10
         1235       228.50         0.00       277.11        31.68       888.29         0.00       102.62         0.00      1230.70
         1236       241.73         0.00       396.09        26.20       862.36         0.00       198.25         0.00      1128.03
         1237       269.41         0.00       295.16        21.72       966.96         0.00       456.72         0.00      1059.48
         1238       310.84         0.00       300.18         0.00      1165.51         0.00       546.47         0.00      1373.91
         1239       353.18         0.00       290.64         0.00      1261.56         0.00       306.26         0.00      2312.93
         1240       451.77         0.00       299.75         0.00       979.17         0.00        50.00         0.00      2922.58
         1241       636.95         0.00       399.50         0.00       742.27         0.00        50.00         0.00      2308.27
         1242       921.78         0.00       565.96         0.00       697.77         0.00        54.23         0.00       941.89
         1243      1034.98         0.00       636.69         0.00       230.94         0.00        50.00         0.00      1067.00
         1244      1163.94         0.00       643.73         0.00        50.00         0.00        50.00         0.00       396.48
         1245       827.52         0.00       745.29         0.00        58.52         0.00        50.00         0.00       148.91
         1246       663.69         0.00       563.60         0.00        52.44         0.00        50.00         0.00       332.37
         1247       563.22         0.00       215.79         0.00        50.00         0.00        50.00         0.00       761.41
         1248       462.10         0.00       213.64         0.00        50.00         0.00        50.00         0.00      1093.40
         1249       276.79         0.00       426.07        34.37       230.92         0.00        50.00         0.00      1219.81
         1250       243.13         0.00       288.31        21.85       541.24         0.00        50.00         0.00      1403.89
         1251       244.34         0.00       309.24        27.82       604.95         0.00        50.00         0.00      1496.45
         1252       266.23         0.00       431.52         0.00       676.32         0.00        50.00         0.00      1462.56
         1253      1251.32         0.00       780.70         0.00        50.00         0.00        50.00         0.00       344.40
         1254       772.29         0.00       455.97         0.00        50.00         0.00        50.00         0.00       462.76
         1255      1175.89         0.00       849.24         0.00        50.00         0.00        50.00         0.00       221.19
         1256       742.15         0.00       355.90         0.00        50.00         0.00        50.00         0.00       534.36
         1257       475.81         0.00       250.56         0.00        50.00         0.00        50.00         0.00      1092.24
         1258       250.56         0.00       361.35        20.00       227.08         0.00        50.00         0.00      1481.44
         1259       243.05         0.00       389.75        19.70       347.15         0.00        50.00         0.00      1575.99
         1260       282.08         0.00       375.40        17.46       903.75         0.00       267.01         0.00      1193.60
         1261       340.95         0.00       293.87        21.86      1078.95         0.00       613.77         0.00      1365.42
         1262       390.63         0.00       290.40         0.00      1093.86         0.00       661.57         0.00      2254.72
         1263       508.84         0.00       350.62         0.00       981.94         0.00       747.81         0.00      2215.01
         1264       804.07         0.00       559.35         0.00       855.89         0.00       240.24         0.00      1766.73
         1265       996.08         0.00       674.40         0.00       478.58         0.00        50.00         0.00      1244.75
         1266      1260.13         0.00       854.66         0.00       104.45         0.00        50.00         0.00      1191.15
         1267      1149.95         0.00       508.08         0.00        50.00         0.00        50.00         0.00       554.65
         1268       658.78         0.00       282.54         0.00        50.00         0.00        50.00         0.00       625.86
         1269       417.00         0.00       350.45        19.31        85.98         0.00        50.00         0.00      1336.48
         1270       254.17         0.00       409.13        19.38       134.76         0.00        50.00         0.00      1603.64
         1271       282.10         0.00       353.99         0.00       454.91         0.00        50.00         0.00      1710.16
         1272       288.54         0.00       343.68         0.00       754.70         0.00        50.00         0.00      1557.00
         1273       300.03         0.00       325.41        18.30       828.37         0.00       493.69         0.00      1150.62
         1274       344.81         0.00       299.60        20.16       947.43         0.00       787.02         0.00      1285.69
         1275       395.21         0.00       301.00         0.00      1035.32         0.00      1041.63         0.00      2016.87
         1276       493.92         0.00       334.40         0.00       974.29         0.00      1409.04         0.00      1622.62
         1277       562.13         0.00       343.07         0.00       877.92         0.00       884.75         0.00      1639.63
         1278       899.45         0.00       611.05         0.00       683.46         0.00        59.74         0.00      1660.55
         1279       929.08         0.00       533.50         0.00       309.50         0.00        50.00         0.00      1783.64
         1280      1311.83         0.00       353.85         0.00        50.00         0.00        50.00         0.00       992.08
         1281       693.69         0.00       282.48         0.00        58.09         0.00        50.00         0.00      1008.08
         1282       490.90         0.00       346.87         0.00       191.62         0.00        50.00         0.00      1347.33
         1283       260.70         0.00       358.24        20.00       330.41         0.00        50.00         0.00      1493.90
         1284       256.17         0.00       388.23        24.24       524.59         0.00        50.00         0.00      1599.96
         1285       266.10         0.00       376.81        19.84       753.05         0.00       119.63         0.00      1567.77
         1286       311.67         0.00       337.30        20.00       707.93         0.00       739.51         0.00      1172.75
         1287       326.96         0.00       303.97        21.41       930.24         0.00       744.10         0.00      1563.63
         1288       355.80         0.00       283.79         0.00      1116.08         0.00      1130.54         0.00      1921.64
         1289       414.30         0.00       269.43         0.00      1073.90         0.00      1666.13         0.00      1504.31
         1290       523.93         0.00       326.54         0.00       980.49         0.00      1448.38         0.00      1448.27
         1291      1006.12         0.00       735.01         0.00       875.20         0.00       415.37         0.00      1588.41
         1292      1137.76         0.00       836.83         0.00       492.62         0.00        50.00         0.00      2012.57
         1293      1478.87         0.00       553.76         0.00        50.00         0.00        50.00         0.00      1039.96
         1294       629.57         0.00       388.52         0.00        86.41         0.00        50.00         0.00      1167.58
         1295       453.91         0.00       380.25         0.00       400.19         0.00        50.00         0.00      1320.54
         1296       313.82         0.00       390.91        32.84       607.89         0.00        50.00         0.00      1241.50
         1297       266.84         0.00       459.79        20.72       594.40         0.00        50.00         0.00      1632.31
         1298       289.73         0.00       327.02        18.64       645.26         0.00       765.41         0.00      1369.51
         1299       325.63         0.00       296.96        25.02       946.30         0.00       647.25         0.00      1841.53
         1300       330.35         0.00       263.68         0.00      1111.95         0.00      1004.65         0.00      2065.19
         1301       368.37         0.00       215.95         0.00      1039.27         0.00      2063.81         0.00      1535.27
         1302       569.55         0.00       345.78         0.00       973.64         0.00      1572.51         0.00      1352.65
         1303       860.61         0.00       576.99         0.00      1000.25         0.00       250.71         0.00      2017.55
         1304       514.78         0.00       167.16         0.00       774.29         0.00        50.00         0.00      2275.06
         1305      1796.14         0.00      1630.32         0.00        50.00         0.00        50.00         0.00       419.32
         1306       972.38         0.00       784.85         0.00        50.00         0.00        50.00         0.00       909.53
         1307       781.54         0.00       709.49         0.00        64.41         0.00        50.00         0.00      1365.85
         1308       385.13         0.00       461.30        19.77        91.70         0.00        50.00         0.00      1900.34
         1309       278.01         0.00       452.27        19.50       514.24         0.00        50.00         0.00      2060.31
         1310       294.47         0.00       374.20        20.00       592.24         0.00       592.77         0.00      1661.61
         1311       313.76         0.00       272.16        32.63       786.41         0.00       830.86         0.00      1880.83
         1312       337.19         0.00       242.29         0.00      1070.63         0.00      1157.52         0.00      2218.74
         1313       369.28         0.00       214.94         0.00       999.56         0.00      2302.72         0.00      1726.08
         1314       504.30         0.00       257.52         0.00      1060.60         0.00      1706.16         0.00      1301.64
         1315       480.57         0.00       169.61         0.00      1359.96         0.00       674.07         0.00      1680.19
         1316       714.59         0.00       421.76         0.00      1101.26         0.00       345.70         0.00      1059.59
         1317       400.68         0.00       173.42         0.00      1230.07         0.00      2409.91         0.00      1056.32
         1318      1866.82         0.00      1338.07         0.00        50.00         0.00        50.00         0.00       680.69
         1319      1226.51         0.00       688.76         0.00        50.00         0.00        50.00         0.00       980.50
         1320      1048.29         0.00       674.21         0.00        50.00         0.00        50.00         0.00      1168.30
         1321       868.81         0.00       655.73         0.00        53.14         0.00        50.00         0.00      1591.58
         1322       293.04         0.00       399.85        27.56       181.97         0.00        50.00         0.00      2084.82
         1323       303.39         0.00       302.59        44.19       561.47         0.00       490.27         0.00      1838.20
         1324       328.78         0.00       253.15         0.00       822.80         0.00       840.84         0.00      2456.88
         1325       353.63         0.00       242.69         0.00       832.90         0.00      1904.86         0.00      2566.90
         1326       380.69         0.00       225.99         0.00      1012.22         0.00      2717.48         0.00      1842.92
         1327       397.19         0.00       202.92         0.00      1341.24         0.00      2952.65         0.00       688.32
         1328       420.80         0.00       181.07         0.00      1403.90         0.00      1715.78         0.00       706.06
         1329      1552.66         0.00      1095.53         0.00        50.00         0.00        50.00         0.00       467.89
         1330      1088.67         0.00       884.46         0.00        50.00         0.00        50.00         0.00       812.71
         1331       484.60         0.00       566.09         0.00        87.13         0.00        50.00         0.00      2224.49
         1332       315.66         0.00       382.52        70.57       449.73         0.00       402.87         0.00      2462.47
         1333       333.51         0.00       287.43         0.00       700.32         0.00      1067.58         0.00      2793.92
         1334       351.40         0.00       275.91         0.00       745.40         0.00      2451.11         0.00      3244.34
         1335       359.62         0.00       308.12         0.00      1021.88         0.00      2648.58         0.00      2725.86
         1336       358.23         0.00       270.07         0.00      1276.80         0.00      2577.64         0.00      1873.45
         1337       443.14         0.00       291.98         0.00      1308.50         0.00      2231.06         0.00       634.53
         1338       738.22         0.00       489.90         0.00       996.08         0.00       511.65         0.00      1003.78
         1339      1546.61         0.00       922.62         0.00        50.00         0.00        50.00         0.00       925.05
         1340       800.61         0.00       771.87         0.00       235.09         0.00        50.00         0.00      1064.00
         1341       305.02         0.00       538.11        18.41       197.52         0.00        50.00         0.00      1680.21
         1342       297.27         0.00       514.41        20.01       703.70         0.00        63.38         0.00      2085.09
         1343       306.22         0.00       411.80        30.47       710.99         0.00      1234.94         0.00      2350.75
         1344       325.76         0.00       344.56        31.79       636.35         0.00      2276.32         0.00      3381.31
         1345       331.42         0.00       353.47        22.21       919.23         0.00      2640.85         0.00      3362.17
         1346       339.15         0.00       299.22        20.92      1081.55         0.00      2871.37         0.00      3233.59
         1347       432.66         0.00       300.90        18.37      1250.39         0.00      2462.06         0.00      1702.02
         1348       565.86         0.00       400.48         0.00      1112.63         0.00       672.01         0.00      2118.95
         1349      1078.66         0.00       646.03         0.00        50.00         0.00        50.00         0.00       753.43
         1350       553.17         0.00       628.90         0.00        86.38         0.00        50.00         0.00      1332.48
         1351       525.52         0.00       667.05         0.00        50.00         0.00        50.00         0.00      1740.73
         1352       292.38         0.00       597.40        25.12       674.64         0.00        50.00         0.00      2078.39
         1353       293.54         0.00       569.35        19.86       963.42         0.00       472.66         0.00      2465.67
         1354       300.83         0.00       504.33        19.93       709.19         0.00      1819.74         0.00      3156.89
         1355       293.50         0.00       407.35        31.03       984.41         0.00      1960.44         0.00      4446.51
         1356       303.03         0.00       378.59        22.20       939.10         0.00      3238.98         0.00      4268.46
         1357       397.71         0.00       280.10        32.98      1154.19         0.00      2683.61         0.00      3403.60
         1358       501.17         0.00       349.90         0.00      1089.14         0.00       576.26         0.00      2873.86
         1359       803.34         0.00       558.50         0.00       665.13         0.00        50.00         0.00      2142.42
         1360      1080.10         0.00       814.94         0.00       169.76         0.00        50.00         0.00      1330.54
         1361       656.63         0.00       576.17         0.00       751.21         0.00       249.18         0.00      1440.74
         1362       382.56         0.00       680.37        20.09       416.68         0.00        50.00         0.00      2332.89
         1363       339.04         0.00       576.97        19.82       985.19         0.00        59.62         0.00      2660.88
         1364       324.07         0.00       512.99        26.38      1082.10         0.00       535.56         0.00      3818.77
         1365       338.91         0.00       286.14        28.42      1215.79         0.00      1815.06         0.00      4538.20
         1366       370.48         0.00       425.98        92.94       929.87         0.00      3255.24         0.00      4021.05
         1367       401.19         0.00       413.57        18.77      1010.17         0.00      2987.47         0.00      4302.15
         1368      2003.72         0.00      1168.86         0.00       572.54         0.00        50.00         0.00      1966.79
         1369       882.86         0.00       413.31         0.00      1247.32         0.00       559.78         0.00      1867.97
         1370       529.93         0.00       379.87        38.01      1186.27         0.00       448.77         0.00      2364.51
         1371      2346.28         0.00      1213.98         0.00      1166.56         0.00        50.00         0.00      1990.55
         1372       753.28         0.00       302.61         0.00      1452.90         0.00      1164.80         0.00      1803.49
         1373       507.93         0.00       372.27        42.99      1226.14         0.00      1195.03         0.00      3242.89
         1374      2138.25         0.00      1344.67         0.00      1292.91         0.00        50.00         0.00      1870.04
         1375      1017.56         0.00       584.21         0.00      1455.25         0.00       553.83         0.00      1917.47
         1376       611.37         0.00       336.70        15.37      1319.71         0.00      1067.59         0.00      2301.44
         1377       638.28         0.00       250.37        19.17      1373.76         0.00      1823.67         0.00      2604.65
         1378       488.55         0.00       329.10        16.40      1161.73         0.00      2014.47         0.00      4013.76
         1379       489.11         0.00       348.05        23.16      1137.75         0.00      1800.36         0.00      4724.31
         1380       989.53         0.00       794.82         0.00      1138.31         0.00       812.40         0.00      2758.47
         1381      1354.57         0.00      1074.89         0.00       631.85         0.00        50.00         0.00      2643.92
         1382      3426.45         0.00      2421.40         0.00       767.63         0.00        50.00         0.00      2609.02
         1383       732.02         0.00       250.35        16.41      1482.57         0.00      1317.33         0.00      2276.55
         1384       539.36         0.00       294.45         0.00      1261.70         0.00      1595.68         0.00      3628.41
         1385       739.45         0.00       551.65         0.00      1187.29         0.00      1119.63         0.00      4469.90
